temperature,tiltState,digitalVibrationState,soundState,analogVibration,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label
29.61,1,0,1,556,0.09,-0.31,-1,-0.79,-1,0.13,1
29.71,1,0,1,554,0.1,-0.26,-0.91,-0.53,-1.05,-0.13,1
29.66,1,0,1,553,0.13,-0.43,-1.4,-0.12,-1.73,0.14,1
29.61,1,0,0,551,0.1,-0.26,-0.92,-0.55,-2.27,0.42,1
29.66,1,0,1,552,0.13,-0.26,-0.75,-4.68,-1.47,0.92,1
29.66,1,0,1,551,0.09,-0.3,-0.93,-0.7,-1.13,0.27,1
29.66,1,0,1,550,0.05,-0.3,-0.87,-0.88,-2.53,0.27,1
29.75,1,0,1,552,0.11,-0.36,-1.14,-3.4,0.27,-0.41,1
29.57,1,0,1,552,0.14,-0.45,-1.45,46.31,6.47,-4.87,1
29.66,1,0,1,553,0.04,-0.15,-0.49,1.15,-2.31,0.36,1
29.66,1,0,1,553,0.09,-0.3,-0.87,-9.29,0.6,-0.81,1
29.66,1,0,1,551,0.12,-0.29,-1.01,-1.27,-0.98,0.15,1
29.66,1,0,1,549,0.06,-0.24,-0.66,-7.51,0.03,1.05,1
29.61,1,0,1,548,0.09,-0.23,-0.7,-19.85,-2.19,1.63,1
29.71,1,0,1,548,0.12,-0.4,-1.31,12.15,-1.02,-0.98,1
29.75,1,0,1,546,0.09,-0.38,-1.16,-7.51,-0.21,-0.3,1
29.66,1,0,1,550,0.14,-0.35,-1.18,8.82,-2.03,0.4,1
29.71,1,0,1,551,0.11,-0.2,-0.65,-0.4,-1.74,0.56,1
29.61,1,0,1,549,0.12,-0.31,-1.03,0.63,-1.11,0.27,1
29.61,1,0,1,553,0.15,-0.42,-1.27,5.31,-3.22,1.56,1
29.71,1,0,1,552,0.08,-0.16,-0.52,-2.36,-2.56,0.83,1
29.61,1,0,1,551,0.07,-0.28,-0.84,-0.34,-1.47,0.26,1
29.71,1,0,1,550,0.11,-0.34,-1,-2.56,0.13,-0.36,1
29.61,1,0,1,550,0.14,-0.25,-0.92,0.08,-1.46,0.56,1
29.66,1,0,1,548,0.1,-0.25,-0.78,-2.05,-0.42,-0.1,1
29.66,1,0,1,552,0.11,-0.32,-1.01,-0.05,-1.63,0,1
29.75,1,0,1,550,0.14,-0.38,-1.16,-1.07,-1,0.2,1
29.71,1,0,1,551,0,-0.19,-0.43,-51.84,-11.98,5.25,1
29.66,1,0,1,554,0.13,-0.08,-0.47,-2.86,-0.83,0.8,1
29.66,1,0,1,554,0.15,-0.38,-0.76,-4.05,-5.29,4.72,1
29.71,1,0,1,556,0.14,-0.51,-1.41,48.57,4.22,-5.46,1
29.66,1,0,1,554,0.15,-0.41,-1.25,0.65,-2,0.76,1
29.66,1,0,1,551,0.08,-0.18,-0.46,-44.2,-9.2,3.69,1
29.57,1,0,1,548,0.08,-0.34,-0.87,-1.41,-0.78,0.06,1
29.57,1,0,1,549,0.04,-0.18,-0.5,-48.11,-6.85,3.95,1
29.66,1,0,1,548,0.18,-0.46,-1.26,9.01,-0.36,0.34,1
29.66,1,0,1,547,0.12,-0.54,-1.49,28.21,4.02,-1.37,1
29.75,1,0,1,548,0.15,-0.32,-1.02,2.36,-2.8,0.52,1
29.57,1,0,1,546,0.07,-0.17,-0.68,-37.54,-10.09,4.97,1
29.66,1,0,1,548,0.13,-0.31,-0.89,0.37,-1.79,0.61,1
29.57,1,0,1,554,0.12,-0.39,-1.07,0.73,-1.83,0.52,1
29.66,1,0,1,552,0.12,-0.45,-1.22,-0.83,0.81,-0.85,1
29.66,1,0,1,551,0.1,-0.41,-1.01,0.36,-0.92,0.4,1
29.66,1,0,1,549,0.07,-0.02,-0.01,-52.57,-13.89,6.27,1
29.66,1,0,1,550,0.14,-0.46,-1.4,3.99,0.63,-0.75,1
29.66,1,0,0,547,0.12,-0.34,-0.93,0.82,0.34,-0.18,1
29.75,1,0,1,548,0.17,-0.38,-1.14,0.39,-2.53,0.41,1
29.57,1,0,0,547,0,-0.22,-0.37,-11.32,-4.61,1.98,1
29.66,1,0,1,544,0.13,-0.23,-0.77,-13.05,-2.89,1.33,1
29.66,1,0,1,545,0,-0.23,-0.28,-29.05,-7.36,2.79,1
29.66,1,0,0,544,0.12,-0.25,-0.72,-23.01,-7.35,2.32,1
29.66,1,1,1,529,0.15,0.05,-0.36,-143.86,-32.17,16.64,1
29.66,1,0,1,545,0.1,-0.28,-0.72,-7.1,-2.65,0.34,1
29.66,1,0,0,546,0.07,-0.61,-1.59,78.84,15.55,-9.94,1
29.66,1,1,1,543,0.04,-0.04,0,-60.09,-21.5,10.33,1
29.71,1,1,1,542,0.09,-0.02,-0.22,-101.36,-20.82,10.36,1
29.75,1,0,1,543,0.15,-0.6,-1.46,3.51,-0.63,-0.02,1
29.75,1,0,1,545,0.04,-0.27,-0.52,-2.55,0.11,-0.18,1
29.75,1,0,0,546,0.08,-0.58,-1.14,80.61,6.58,-7.18,1
29.75,1,0,1,547,0.13,-0.58,-1.43,2.83,0.7,-2.62,1
29.75,1,0,1,544,0.05,-0.09,-0.2,-26.79,-6.85,3.44,1
29.75,1,0,1,544,0.16,-0.48,-1.19,1.33,-0.42,0.14,1
29.66,1,0,1,544,0.14,-0.44,-1.09,5.15,2.09,-0.33,1
29.66,1,0,1,546,0.15,-0.43,-1.02,-4.77,0.62,-1.08,1
29.75,1,0,1,545,0.09,-0.39,-0.9,-3.43,0.78,-0.31,1
29.61,1,0,1,545,0.12,-0.37,-0.99,-31.63,-2.47,-0.05,1
29.75,1,0,1,546,0.05,-0.38,-0.49,-7.61,-0.54,1.67,1
29.61,1,0,0,548,0.09,-0.65,-1.3,58.78,12.09,-11.97,1
29.66,1,1,1,549,0.13,-0.14,-0.31,-58.48,-8.27,5.19,1
29.71,1,0,1,548,0.16,-0.55,-1.2,-2.8,1.47,-0.95,1
29.66,1,0,1,548,0.19,-0.54,-1.18,2.52,-3.4,2.62,1
29.66,1,0,1,544,0.04,-0.22,-0.39,-54.2,-10,4.03,1
29.52,1,0,1,545,0.14,-0.57,-1.37,10.19,-3.49,-1.35,1
29.71,1,0,1,543,0.14,-0.5,-1.04,0.14,-1.73,0.6,1
29.71,1,0,1,545,0.05,-0.15,-0.32,-5.46,-3.72,1.34,1
29.61,1,0,0,545,0.16,-0.41,-0.92,0.82,-4.29,1.86,1
29.61,1,0,1,544,0.13,-0.6,-1.31,-9.23,-3.15,1.16,1
29.71,1,0,0,547,0.13,-0.52,-0.99,2.88,-0.82,0.12,1
29.71,1,0,1,547,0.1,-0.28,-0.71,-51,-13.21,7.28,1
29.71,1,0,1,545,0.06,-0.19,-0.42,-71.95,-12.8,6.31,1
29.66,1,0,1,545,0.02,-0.45,-0.77,1.55,-0.52,0.69,1
29.71,1,0,1,547,0.1,-0.51,-1.13,-7.96,-5.63,0.44,1
29.71,1,0,1,549,0.1,-0.5,-0.82,-2.37,0.71,-1.11,1
29.61,1,0,1,547,0.15,-0.47,-0.93,-0.37,-1.1,0.25,1
29.61,1,0,1,547,0.15,-0.47,-0.93,-0.5,-0.96,0.02,1
29.71,1,0,1,545,0.15,-0.47,-0.93,-0.6,-0.94,0.24,1
29.66,1,0,1,545,0.15,-0.47,-0.94,-0.59,-0.95,0.05,1
29.66,1,0,1,546,0.14,-0.47,-0.93,-0.4,-1.23,0.24,1
29.66,1,0,1,548,0.15,-0.47,-0.94,-0.37,-1.05,0.11,1
29.75,1,0,1,545,0.15,-0.47,-0.92,-0.58,-1.08,0.01,1
29.71,1,0,1,545,0.15,-0.47,-0.94,-0.58,-1.24,0.18,1
29.71,1,0,1,544,0.15,-0.47,-0.94,-0.5,-0.93,0.23,1
29.66,1,0,1,545,0.15,-0.47,-0.93,-0.5,-1.02,0.29,1
29.61,1,0,1,544,0.15,-0.47,-0.93,-0.37,-0.94,0.08,1
29.66,1,0,1,545,0.15,-0.47,-0.93,-0.69,-0.95,0.06,1
29.75,1,0,1,544,0.16,-0.47,-0.94,-0.58,-1.03,0.21,1
